2016.06.03,16:00,1.45273,1.45814,1.45005,1.45172,44994
2016.06.03,20:00,1.45173,1.45328,1.45027,1.45132,15567
2016.06.06,00:00,1.44672,1.44817,1.43518,1.43974,22838
2016.06.06,04:00,1.43972,1.44020,1.43793,1.43966,15986
2016.06.06,08:00,1.43967,1.44628,1.43547,1.44323,32057
2016.06.06,12:00,1.44323,1.44451,1.43642,1.44109,29690
2016.06.06,16:00,1.44109,1.44733,1.44038,1.44604,39340
2016.06.06,20:00,1.44604,1.44728,1.44336,1.44376,17417
2016.06.07,00:00,1.44372,1.44666,1.44371,1.44560,10704
2016.06.07,04:00,1.44559,1.46613,1.44518,1.45246,18375
2016.06.07,08:00,1.45247,1.45967,1.44925,1.45958,29052
2016.06.07,12:00,1.45958,1.46084,1.45551,1.45586,32720
2016.06.07,16:00,1.45586,1.45942,1.45260,1.45488,32369
2016.06.07,20:00,1.45488,1.45646,1.45340,1.45429,11038
2016.06.08,00:00,1.45395,1.45482,1.45310,1.45462,8840
2016.06.08,04:00,1.45463,1.45586,1.45342,1.45505,13966
2016.06.08,08:00,1.45506,1.45796,1.45002,1.45317,24752
2016.06.08,12:00,1.45317,1.46003,1.45279,1.45634,32158
2016.06.08,16:00,1.45636,1.45804,1.45325,1.45336,30906
2016.06.08,20:00,1.45338,1.45376,1.45003,1.45040,13923
2016.06.09,00:00,1.45023,1.45230,1.45023,1.45091,11206
2016.06.09,04:00,1.45090,1.45109,1.44910,1.45035,14120
2016.06.09,08:00,1.45036,1.45268,1.44486,1.44684,28538
2016.06.09,12:00,1.44683,1.45080,1.44467,1.44949,27629
2016.06.09,16:00,1.44949,1.44968,1.44471,1.44635,27978
2016.06.09,20:00,1.44634,1.44924,1.44499,1.44543,16124
2016.06.10,00:00,1.44557,1.44637,1.44449,1.44529,12217
2016.06.10,04:00,1.44530,1.44571,1.44437,1.44471,7360
2016.06.10,08:00,1.44470,1.44724,1.44101,1.44410,23747
2016.06.10,12:00,1.44410,1.44520,1.43936,1.44055,24279
2016.06.10,16:00,1.44056,1.44056,1.43118,1.43360,37251
2016.06.10,20:00,1.43360,1.43514,1.41792,1.42489,25146
2016.06.13,00:00,1.42684,1.42684,1.41582,1.42171,16734
2016.06.13,04:00,1.42171,1.42216,1.41712,1.41894,22530
2016.06.13,08:00,1.41894,1.42214,1.41281,1.41487,35236
2016.06.13,12:00,1.41486,1.41951,1.41148,1.41615,36949
2016.06.13,16:00,1.41609,1.43284,1.41467,1.42289,53728
2016.06.13,20:00,1.42289,1.42833,1.41999,1.42696,11444
2016.06.14,00:00,1.42649,1.42674,1.41933,1.42160,12532
2016.06.14,04:00,1.42161,1.42161,1.41778,1.41825,9909
2016.06.14,08:00,1.41824,1.41870,1.41230,1.41355,35529
2016.06.14,12:00,1.41356,1.41899,1.41073,1.41666,44118
2016.06.14,16:00,1.41664,1.41852,1.40903,1.41476,43594
2016.06.14,20:00,1.41473,1.41519,1.40941,1.41104,14442
2016.06.15,00:00,1.41088,1.41256,1.40895,1.41123,9920
2016.06.15,04:00,1.41123,1.41468,1.41059,1.41374,11312
2016.06.15,08:00,1.41374,1.42140,1.41322,1.41905,29485
2016.06.15,12:00,1.41902,1.42113,1.41577,1.41605,31548
2016.06.15,16:00,1.41608,1.42042,1.41497,1.41676,32834
2016.06.15,20:00,1.41676,1.42178,1.41461,1.42037,29338
2016.06.16,00:00,1.42076,1.42120,1.41891,1.41923,9272
2016.06.16,04:00,1.41923,1.41995,1.41683,1.41757,17081
2016.06.16,08:00,1.41758,1.42046,1.41195,1.41693,33053
2016.06.16,12:00,1.41694,1.41778,1.40987,1.41197,32384
2016.06.16,16:00,1.41199,1.42167,1.40123,1.41760,44669
2016.06.16,20:00,1.41758,1.42535,1.41742,1.42016,26993
2016.06.17,00:00,1.42038,1.42944,1.41990,1.42688,15608
2016.06.17,04:00,1.42685,1.42848,1.42312,1.42427,16260
2016.06.17,08:00,1.42427,1.43104,1.42216,1.42928,32318
2016.06.17,12:00,1.42930,1.43082,1.42308,1.42663,32007
2016.06.17,16:00,1.42658,1.43282,1.42614,1.43134,37434
2016.06.17,20:00,1.43138,1.43874,1.43064,1.43518,18019
2016.06.20,00:00,1.44699,1.46126,1.44337,1.45761,21615
2016.06.20,04:00,1.45761,1.46234,1.45603,1.45886,15960
2016.06.20,08:00,1.45886,1.46731,1.45430,1.46510,32447
2016.06.20,12:00,1.46511,1.46640,1.45997,1.46425,30329
2016.06.20,16:00,1.46428,1.47073,1.46260,1.46777,34009
2016.06.20,20:00,1.46779,1.47183,1.45819,1.46820,23681
2016.06.21,00:00,1.46794,1.46949,1.46310,1.46494,14748
2016.06.21,04:00,1.46495,1.46771,1.46421,1.46560,13505
2016.06.21,08:00,1.46558,1.47675,1.46556,1.47575,30008
2016.06.21,12:00,1.47575,1.47830,1.46760,1.46989,35136
2016.06.21,16:00,1.46992,1.47451,1.46548,1.46617,42954
2016.06.21,20:00,1.46612,1.46896,1.46161,1.46456,20099
2016.06.22,00:00,1.46541,1.46925,1.46468,1.46649,9690
2016.06.22,04:00,1.46649,1.46932,1.46638,1.46850,14571
2016.06.22,08:00,1.46848,1.47159,1.46421,1.46557,24961
2016.06.22,12:00,1.46561,1.47313,1.46494,1.47239,30154
2016.06.22,16:00,1.47238,1.47738,1.46593,1.47043,42524
2016.06.22,20:00,1.47045,1.47317,1.46410,1.47113,25679
2016.06.23,00:00,1.47081,1.48438,1.47054,1.48129,15764
2016.06.23,04:00,1.48118,1.48288,1.47883,1.47936,13377
2016.06.23,08:00,1.47936,1.48070,1.47298,1.47830,33820
2016.06.23,12:00,1.47826,1.49465,1.47803,1.49010,58325
2016.06.23,16:00,1.49013,1.49019,1.47407,1.48098,54728
2016.06.23,20:00,1.48099,1.49189,1.47871,1.48638,27943
2016.06.24,00:00,1.48551,1.50175,1.42868,1.45264,44771
2016.06.24,04:00,1.45186,1.45786,1.32272,1.33807,82507
2016.06.24,08:00,1.33804,1.39803,1.33537,1.39047,74168
2016.06.24,12:00,1.39047,1.39318,1.36517,1.36738,56232
2016.06.24,16:00,1.36739,1.38380,1.35622,1.37574,58386
2016.06.24,20:00,1.37573,1.37666,1.36152,1.36366,30756
2016.06.27,00:00,1.34262,1.34837,1.33639,1.33834,28228
2016.06.27,04:00,1.33838,1.34140,1.33543,1.33979,23604
2016.06.27,08:00,1.33980,1.34744,1.33247,1.33247,46592
2016.06.27,12:00,1.33247,1.33363,1.31510,1.32039,57286
2016.06.27,16:00,1.32039,1.32485,1.31201,1.32135,51954
2016.06.27,20:00,1.32135,1.32330,1.31489,1.32245,26923
2016.06.28,00:00,1.32223,1.32404,1.32024,1.32214,9876
2016.06.28,04:00,1.32214,1.33359,1.32209,1.32935,18928
2016.06.28,08:00,1.32935,1.33717,1.32594,1.32978,37841
2016.06.28,12:00,1.32978,1.34194,1.32946,1.34006,39662
2016.06.28,16:00,1.34006,1.34034,1.32740,1.33291,43356
2016.06.28,20:00,1.33289,1.33592,1.33194,1.33409,18062
2016.06.29,00:00,1.33425,1.33703,1.32923,1.32941,10879
2016.06.29,04:00,1.32941,1.33316,1.32864,1.33314,11578
2016.06.29,08:00,1.33313,1.34227,1.32901,1.33910,33826
2016.06.29,12:00,1.33917,1.34828,1.33717,1.34749,43582
2016.06.29,16:00,1.34747,1.35332,1.34611,1.34716,48995
2016.06.29,20:00,1.34717,1.34790,1.34169,1.34205,22249
2016.06.30,00:00,1.34329,1.34663,1.34210,1.34453,12290
2016.06.30,04:00,1.34452,1.34462,1.33882,1.33956,15150
2016.06.30,08:00,1.33956,1.34935,1.33626,1.34793,35353
2016.06.30,12:00,1.34792,1.34962,1.34114,1.34694,44436
2016.06.30,16:00,1.34695,1.34703,1.32140,1.32673,62762
2016.06.30,20:00,1.32673,1.33406,1.32056,1.33097,26083
2016.07.01,00:00,1.33049,1.33492,1.32761,1.33387,12466
2016.07.01,04:00,1.33385,1.33483,1.33125,1.33332,9884
2016.07.01,08:00,1.33331,1.33332,1.32614,1.33024,31279
2016.07.01,12:00,1.33022,1.33217,1.32500,1.32943,34436
2016.07.01,16:00,1.32944,1.33394,1.32442,1.32810,41536
2016.07.01,20:00,1.32814,1.32925,1.32496,1.32698,15427
2016.07.04,00:00,1.32477,1.32921,1.32477,1.32774,7632
2016.07.04,04:00,1.32774,1.33074,1.32707,1.32836,8962
2016.07.04,08:00,1.32836,1.33033,1.32436,1.32518,24142
2016.07.04,12:00,1.32515,1.32985,1.32403,1.32761,24179
2016.07.04,16:00,1.32761,1.33409,1.32565,1.32929,26142
2016.07.04,20:00,1.32930,1.33085,1.32813,1.32813,11840
2016.07.05,00:00,1.32788,1.32906,1.32624,1.32635,8032
2016.07.05,04:00,1.32634,1.32658,1.32397,1.32438,10762
2016.07.05,08:00,1.32439,1.32583,1.31141,1.31276,35016
2016.07.05,12:00,1.31275,1.31912,1.30543,1.30559,38479
2016.07.05,16:00,1.30557,1.30958,1.29994,1.30517,41965
2016.07.05,20:00,1.30518,1.30555,1.30199,1.30216,16259
2016.07.06,00:00,1.30188,1.30266,1.29496,1.29614,18763
2016.07.06,04:00,1.29614,1.29652,1.27953,1.29103,28905
2016.07.06,08:00,1.29099,1.29970,1.28854,1.29381,38709
2016.07.06,12:00,1.29381,1.30155,1.29226,1.29493,40031
2016.07.06,16:00,1.29493,1.29768,1.28641,1.29441,45091
2016.07.06,20:00,1.29442,1.29555,1.29081,1.29281,19576
2016.07.07,00:00,1.29315,1.29329,1.28751,1.29310,14358
2016.07.07,04:00,1.29309,1.29979,1.29154,1.29907,17682
2016.07.07,08:00,1.29909,1.29978,1.29422,1.29829,30332
2016.07.07,12:00,1.29831,1.30469,1.29654,1.30137,37428
2016.07.07,16:00,1.30136,1.30314,1.28986,1.29020,40303
2016.07.07,20:00,1.29022,1.29196,1.28785,1.29069,17618
2016.07.08,00:00,1.29067,1.29433,1.28802,1.29353,10429
2016.07.08,04:00,1.29353,1.29603,1.29227,1.29463,13690
2016.07.08,08:00,1.29461,1.29707,1.29176,1.29354,22393
2016.07.08,12:00,1.29354,1.29984,1.29072,1.29542,34555
2016.07.08,16:00,1.29540,1.30183,1.29256,1.29624,42287
2016.07.08,20:00,1.29625,1.29647,1.29358,1.29358,14368
2016.07.11,00:00,1.29498,1.29532,1.29333,1.29356,9357
2016.07.11,04:00,1.29356,1.29710,1.29274,1.29597,13122
2016.07.11,08:00,1.29598,1.29802,1.28547,1.28563,32255
2016.07.11,12:00,1.28562,1.30179,1.28501,1.29646,41982
2016.07.11,16:00,1.29646,1.30155,1.29456,1.29669,35993
2016.07.11,20:00,1.29664,1.30063,1.29550,1.29978,13284
2016.07.12,00:00,1.29843,1.30231,1.29718,1.30117,10348
2016.07.12,04:00,1.30119,1.30912,1.30073,1.30708,22885
2016.07.12,08:00,1.30708,1.31565,1.30632,1.31502,34110
2016.07.12,12:00,1.31501,1.31872,1.31196,1.31625,38912
2016.07.12,16:00,1.31619,1.32950,1.31297,1.32797,43514
2016.07.12,20:00,1.32799,1.32889,1.32445,1.32457,17018
2016.07.13,00:00,1.32448,1.32973,1.32238,1.32902,15077
2016.07.13,04:00,1.32903,1.33381,1.32447,1.33041,24054
2016.07.13,08:00,1.33041,1.33297,1.32207,1.32607,32136
2016.07.13,12:00,1.32607,1.33049,1.32437,1.32601,35347
2016.07.13,16:00,1.32600,1.32736,1.31557,1.31916,41545
2016.07.13,20:00,1.31917,1.32038,1.31338,1.31461,16993
2016.07.14,00:00,1.31429,1.31469,1.31051,1.31185,15154
2016.07.14,04:00,1.31185,1.32210,1.31180,1.32007,23603
2016.07.14,08:00,1.32007,1.32753,1.31873,1.32206,36280
2016.07.14,12:00,1.32205,1.34768,1.32066,1.33266,52443
2016.07.14,16:00,1.33266,1.33606,1.32779,1.33206,38054
2016.07.14,20:00,1.33207,1.33453,1.32972,1.33430,13378
2016.07.15,00:00,1.33409,1.34200,1.33265,1.33915,16656
2016.07.15,04:00,1.33914,1.34805,1.33662,1.34257,24020
2016.07.15,08:00,1.34256,1.34422,1.33497,1.34154,34959
2016.07.15,12:00,1.34154,1.34492,1.33100,1.33404,36589
2016.07.15,16:00,1.33405,1.33457,1.31315,1.31780,41770
2016.07.15,20:00,1.31780,1.32197,1.31497,1.31824,19947
2016.07.18,00:00,1.31960,1.32697,1.31889,1.32410,16370
2016.07.18,04:00,1.32409,1.32674,1.32116,1.32442,15412
2016.07.18,08:00,1.32442,1.32923,1.32116,1.32728,27907
2016.07.18,12:00,1.32727,1.32753,1.32181,1.32434,27968
2016.07.18,16:00,1.32434,1.33145,1.32188,1.32573,34140
2016.07.18,20:00,1.32573,1.32773,1.32475,1.32535,12120
2016.07.19,00:00,1.32556,1.32748,1.32469,1.32541,11480
2016.07.19,04:00,1.32541,1.32548,1.32042,1.32155,15052
2016.07.19,08:00,1.32157,1.32363,1.31714,1.31874,28541
2016.07.19,12:00,1.31871,1.32151,1.31098,1.31222,32839
2016.07.19,16:00,1.31222,1.31525,1.30877,1.31184,35419
2016.07.19,20:00,1.31175,1.31175,1.30736,1.31096,12280
2016.07.20,00:00,1.31096,1.31150,1.30817,1.30835,8735
2016.07.20,04:00,1.30835,1.31098,1.30643,1.31095,13132
2016.07.20,08:00,1.31098,1.31675,1.30765,1.31500,27653
2016.07.20,12:00,1.31501,1.31976,1.31373,1.31401,28975
2016.07.20,16:00,1.31401,1.31947,1.31330,1.31860,27842
2016.07.20,20:00,1.31861,1.32274,1.31436,1.32049,17154
2016.07.21,00:00,1.32018,1.32745,1.31990,1.32271,15608
2016.07.21,04:00,1.32271,1.32388,1.32114,1.32334,13613
2016.07.21,08:00,1.32333,1.32686,1.31548,1.31967,29581
2016.07.21,12:00,1.31965,1.32271,1.31634,1.31809,33966
2016.07.21,16:00,1.31809,1.32395,1.31636,1.32096,35468
2016.07.21,20:00,1.32096,1.32330,1.31894,1.32307,10956
2016.07.22,00:00,1.32290,1.32529,1.32106,1.32428,13702
2016.07.22,04:00,1.32429,1.32442,1.32163,1.32274,12717
2016.07.22,08:00,1.32273,1.32908,1.31650,1.31803,30851
2016.07.22,12:00,1.31804,1.31924,1.30852,1.31060,35507
2016.07.22,16:00,1.31058,1.31132,1.30787,1.31075,30036
2016.07.22,20:00,1.31073,1.31145,1.30847,1.31099,12060
2016.07.25,00:00,1.31434,1.31439,1.31117,1.31284,12631
2016.07.25,04:00,1.31284,1.31347,1.31098,1.31297,12553
2016.07.25,08:00,1.31297,1.31644,1.31183,1.31530,22868
2016.07.25,12:00,1.31530,1.31631,1.30945,1.31003,23463
2016.07.25,16:00,1.31003,1.31383,1.30967,1.31363,21598
2016.07.25,20:00,1.31361,1.31439,1.31183,1.31377,9039
2016.07.26,00:00,1.31354,1.31441,1.30827,1.30928,12783
2016.07.26,04:00,1.30928,1.31194,1.30881,1.31185,13329
2016.07.26,08:00,1.31185,1.31248,1.30567,1.31179,28104
2016.07.26,12:00,1.31179,1.31518,1.31081,1.31330,26316
2016.07.26,16:00,1.31327,1.31768,1.30939,1.31397,29571
