1996.03.17,00:00,1.52770,1.54170,1.52510,1.53680,691
1996.03.24,00:00,1.53480,1.53630,1.51650,1.52690,878
1996.03.31,00:00,1.52500,1.53240,1.52080,1.52950,567
1996.04.07,00:00,1.52770,1.53340,1.50510,1.51450,904
1996.04.14,00:00,1.51100,1.52440,1.50380,1.51420,810
1996.04.21,00:00,1.51130,1.51890,1.50420,1.51220,672
1996.04.28,00:00,1.51310,1.51580,1.48900,1.50750,1051
1996.05.05,00:00,1.50580,1.53020,1.50530,1.52090,794
1996.05.12,00:00,1.52000,1.52330,1.50940,1.51330,701
1996.05.19,00:00,1.51140,1.51730,1.50630,1.51250,676
1996.05.26,00:00,1.51150,1.55260,1.50920,1.55260,751
1996.06.02,00:00,1.55230,1.55770,1.53530,1.53650,1054
1996.06.09,00:00,1.53760,1.54380,1.52680,1.53630,845
1996.06.16,00:00,1.53520,1.55080,1.53430,1.53600,763
1996.06.23,00:00,1.53720,1.55610,1.53280,1.55310,783
1996.06.30,00:00,1.55120,1.56520,1.54910,1.55790,753
1996.07.07,00:00,1.55660,1.55890,1.54630,1.55200,656
1996.07.14,00:00,1.55160,1.56520,1.53660,1.54520,1037
1996.07.21,00:00,1.54050,1.56340,1.53920,1.55540,800
1996.07.28,00:00,1.55470,1.56240,1.53900,1.54310,776
1996.08.04,00:00,1.54350,1.55470,1.53380,1.55140,776
1996.08.11,00:00,1.55200,1.55420,1.54510,1.54840,571
1996.08.18,00:00,1.54840,1.55820,1.54180,1.55690,722
1996.08.25,00:00,1.55650,1.56620,1.55200,1.56500,673
1996.09.01,00:00,1.56070,1.57280,1.55730,1.56000,816
1996.09.08,00:00,1.56000,1.56280,1.55000,1.55440,672
1996.09.15,00:00,1.55470,1.56440,1.54830,1.55590,780
1996.09.22,00:00,1.55400,1.56870,1.55070,1.56370,737
1996.09.29,00:00,1.56270,1.57070,1.55990,1.56600,599
1996.10.06,00:00,1.56420,1.57830,1.56000,1.57600,604
1996.10.13,00:00,1.57860,1.59440,1.57670,1.58900,750
1996.10.20,00:00,1.59060,1.60820,1.58780,1.60450,906
1996.10.27,00:00,1.60300,1.64270,1.60150,1.63650,1066
1996.11.03,00:00,1.63650,1.65750,1.63160,1.64950,1215
1996.11.10,00:00,1.64820,1.67070,1.64310,1.66420,1042
1996.11.17,00:00,1.66320,1.69190,1.66080,1.68050,958
1996.11.24,00:00,1.68160,1.68560,1.66440,1.68230,985
1996.12.01,00:00,1.68270,1.68840,1.62870,1.64730,1356
1996.12.08,00:00,1.64350,1.66420,1.63990,1.65570,1135
1996.12.15,00:00,1.65420,1.67650,1.65300,1.67230,982
1996.12.22,00:00,1.67000,1.69230,1.66720,1.69230,770
1996.12.29,00:00,1.69220,1.71430,1.68510,1.68780,885
1997.01.05,00:00,1.68700,1.70270,1.67970,1.68050,1069
1997.01.12,00:00,1.67590,1.68510,1.66460,1.66900,1187
1997.01.19,00:00,1.66770,1.67140,1.62070,1.62980,1305
1997.01.26,00:00,1.62680,1.63170,1.59710,1.60220,1378
